"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ВРАТ С КОСТ","103","21","4.29","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ВРАТ БЕЗ КОСТ","104","21","6.90","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","БУТ БЕЗ КОСТ","106","19","5.22","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПЪРЖОЛА ОТ БУТ","107","19","5.22","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","СТЕК ОТ ПЛЕШКА","108","18","5.16","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПЛЕШКА","109","18","5.16","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","МЕСО ЗА ГОТВЕНЕ","112","22","4.96","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПИЛЕ ОХЛ.","201","15","4.29","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПИЛ. БУТЧЕ  ЦЯЛО","203","17","3.32","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПИЛ. ДОЛНО БУТЧЕ","204","17","3.53","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПИЛ. ГОРНО БУТЧЕ","205","17","2.97","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ПИЛЕШКО ФИЛЕ НАТ.","206","16","8.13","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ТЕЛЕШКИ ШОЛ","303","23","14.06","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ТЕЛ. МЕСО ЕДНОСОРТНО","309","24","13.04","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","ТЕЛ. ДЖОЛАН С КОСТ","310","24","12.22","0"
"06447","НОВОМЕС2 с.Брестник Османова могила Асеновградско шосе","КАЙМА СМЕС","702","25","5.93","0"
