Населено място,Търговски обект,Наименование на продукта,Код на продукта,Категория,Цена на дребно,Цена в промоция
07079,Болеро Славейков- блок 164,АДАПТИРАНО МЛЯКО АПТАМИЛ АДВАНС 2 400Г 6-12М,127851,65,13.6,
07079,Болеро Славейков- блок 164,БАНАН КГ,086535,52,1.59,
07079,Болеро Славейков- блок 164,БАНИЧКА БЕЛЛА 140Г СИРЕНЕ,034126,68,0.61,
07079,Болеро Славейков- блок 164,БИРА ПИРИНСКО 2Л,055071,74,1.66,
07079,Болеро Славейков- блок 164,БОБ БЯЛ ЧОРБАДЖИЙСКИ 1КГ,034832,33,2.65,
07079,Болеро Славейков- блок 164,БРАШНО МЛИН 1КГ БЯЛО ПШЕНИЧНО ТИП 500,031810,40,0.61,
07079,Болеро Славейков- блок 164,БРАШНО СОФИЯ МЕЛ 1КГ БАНИЦИ ПШЕНИЧНО,031370,40,1.02,
07079,Болеро Славейков- блок 164,БРАШНО СОФИЯ МЕЛ 1КГ ЕКСТРА ПШЕНИЧНО,034183,41,1.02,
07079,Болеро Славейков- блок 164,БРАШНО СОФИЯ МЕЛ 1КГ КЕКС ПШЕНИЧНО С НАБУХВАТЕЛ,034166,40,1.07,
07079,Болеро Славейков- блок 164,Б-ТИ ОБИКНОВЕНИ ИЗГРЕВ 120Г,063700,66,0.61,
07079,Болеро Славейков- блок 164,ВЕРО ЕХО 400МЛ БАЛСАМ ЛАЙКА,126907,79,1.27,
07079,Болеро Славейков- блок 164,ВЕРО ЕХО 400МЛ БАЛСАМ ЛЮЛЯК,126908,79,1.27,
07079,Болеро Славейков- блок 164,ВЕРО ЕХО 400МЛ БАЛСАМ МЛЯКО И МЕД,126909,79,1.27,
07079,Болеро Славейков- блок 164,"ВИНО БЯЛО МУСКАТ 0,75Л ТЪРГОВИЩЕ",050072,75,3.68,
07079,Болеро Славейков- блок 164,"ВИНО БЯЛО СОВИНЬОН БЛАН 0,75Л ТЪРГОВИЩЕ",055024,75,3.68,
07079,Болеро Славейков- блок 164,"ВИНО БЯЛО ТРАМИНЕР 0,75Л ТЪРГОВИЩЕ",050129,75,4.24,
07079,Болеро Славейков- блок 164,"ВИНО ЧЕРВЕНО КАБЕРНЕ 0,75Л ТЪРГОВИЩЕ РЕЗЕРВА",050079,76,3.73,
07079,Болеро Славейков- блок 164,"ВИНО ЧЕРВЕНО МЕРЛО 0,75Л  ТЪРГОВИЩЕ РЕЗЕРВА",050333,76,3.73,
07079,Болеро Славейков- блок 164,ГЪБИ КГ,062265,60,3.99,
07079,Болеро Славейков- блок 164,ДОМАТИ КГ,088005,54,2.69,
07079,Болеро Славейков- блок 164,ЗАХАР СЛАДЕЯ 1КГ,082628,38,0.97,
07079,Болеро Славейков- блок 164,ЗЕЛЕ КГ,082279,57,0.59,
07079,Болеро Славейков- блок 164,ИЗВАРА КАШКАВАЛЕНА САЯНА 400Г,025329,14,1.53,
07079,Болеро Славейков- блок 164,ИЗВАРА САЯНА КГ СЪХРН.0/4С,026075,13,2.04,
07079,Болеро Славейков- блок 164,КАРТОФИ  КГ,080982,61,0.28,
07079,Болеро Славейков- блок 164,КАФЕ МЛЯНО БИАНЧИ АДОРЕ ЕСПРЕСО БАР 250Г,071396,70,4.44,
07079,Болеро Славейков- блок 164,КАФЕ САНТОС НАТУРАЛ ЗЪРНА 1КГ,071497,71,15.84,
07079,Болеро Славейков- блок 164,КАШКАВАЛ КРАВЕ 200Г РАЛИЦА,027135,12,3.47,
07079,Болеро Славейков- блок 164,КАШКАВАЛ КРАВЕ САКАРЕЛА КГ  ТОСТ  ЩАНД  СЪХРН  2/6 С,022350,11,9.2,
07079,Болеро Славейков- блок 164,"КИСЕЛО МЛ.МОРЯЧЕ 3,6% 370Г",025799,7,0.76,
07079,Болеро Славейков- блок 164,КОЛБАС КАМЧИЯ ЧИЧОВЦИ 400Г,016744,28,1.94,
07079,Болеро Славейков- блок 164,КОНС.БОБ БЯЛ МИСОТА 425МЛ,080304,46,1.07,
07079,Болеро Славейков- блок 164,КОНС.ГРАХ АРИВА 400МЛ,081217,47,1.17,
07079,Болеро Славейков- блок 164,КОНС.ДОМАТИ НА КУБЧЕТА ДЕРОНИ 400Г,083265,48,1.27,
07079,Болеро Славейков- блок 164,КОРИ ТОЧЕНИ ТРЯВНА 500Г,030961,5,1.17,
07079,Болеро Славейков- блок 164,КРАСТАВИЦА КГ,022291,58,2.29,
07079,Болеро Славейков- блок 164,КРЕНВИРШ ПИЛЕШКИ ГРАДУС КГ СЪХРН 0/4 С,013656,26,3.06,
07079,Болеро Славейков- блок 164,КРОАСАН 22 КАРАТА 55Г ШОКОЛАД,060961,67,0.28,
07079,Болеро Славейков- блок 164,ЛЕЩА 1КГ АРИВА КЛАСИК,032261,34,2.19,
07079,Болеро Славейков- блок 164,ЛИМОН КГ,086527,50,3.29,
07079,Болеро Славейков- блок 164,ЛУК КГ,086613,55,0.69,
07079,Болеро Славейков- блок 164,ЛЮТЕНИЦА БАБИНА ОЛИНЕЗА 515Г,080343,49,3.68,
